image_path,label
Kather_texture_2016_image_tiles_5000\08_EMPTY\135B3_CRC-Prim-HE-06_005.tif_Row_1201_Col_1201.tif,8
Kather_texture_2016_augmented\135B3_CRC-Prim-HE-06_005_aug_0.jpg,8
Kather_texture_2016_augmented\135B3_CRC-Prim-HE-06_005_aug_1.jpg,8
Kather_texture_2016_augmented\135B3_CRC-Prim-HE-06_005_aug_2.jpg,8
Kather_texture_2016_augmented\135B3_CRC-Prim-HE-06_005_aug_3.jpg,8
Kather_texture_2016_augmented\135B3_CRC-Prim-HE-06_005_aug_4.jpg,8
Kather_texture_2016_image_tiles_5000\03_COMPLEX\15227_CRC-Prim-HE-06_030.tif_Row_151_Col_901.tif,3
Kather_texture_2016_augmented\15227_CRC-Prim-HE-06_030_aug_0.jpg,3
Kather_texture_2016_augmented\15227_CRC-Prim-HE-06_030_aug_1.jpg,3
Kather_texture_2016_augmented\15227_CRC-Prim-HE-06_030_aug_2.jpg,3
Kather_texture_2016_augmented\15227_CRC-Prim-HE-06_030_aug_3.jpg,3
Kather_texture_2016_augmented\15227_CRC-Prim-HE-06_030_aug_4.jpg,3
Kather_texture_2016_image_tiles_5000\06_MUCOSA\193D_CRC-Prim-HE-08_022.tif_Row_301_Col_1801.tif,6
Kather_texture_2016_augmented\193D_CRC-Prim-HE-08_022_aug_0.jpg,6
Kather_texture_2016_augmented\193D_CRC-Prim-HE-08_022_aug_1.jpg,6
Kather_texture_2016_augmented\193D_CRC-Prim-HE-08_022_aug_2.jpg,6
Kather_texture_2016_augmented\193D_CRC-Prim-HE-08_022_aug_3.jpg,6
Kather_texture_2016_augmented\193D_CRC-Prim-HE-08_022_aug_4.jpg,6
Kather_texture_2016_image_tiles_5000\06_MUCOSA\2E52_CRC-Prim-HE-06_001.tif_Row_1351_Col_901.tif,6
Kather_texture_2016_augmented\2E52_CRC-Prim-HE-06_001_aug_0.jpg,6
Kather_texture_2016_augmented\2E52_CRC-Prim-HE-06_001_aug_1.jpg,6
Kather_texture_2016_augmented\2E52_CRC-Prim-HE-06_001_aug_2.jpg,6
Kather_texture_2016_augmented\2E52_CRC-Prim-HE-06_001_aug_3.jpg,6
Kather_texture_2016_augmented\2E52_CRC-Prim-HE-06_001_aug_4.jpg,6
Kather_texture_2016_image_tiles_5000\03_COMPLEX\7AA6_CRC-Prim-HE-03_002.tif_Row_301_Col_601.tif,3
Kather_texture_2016_augmented\7AA6_CRC-Prim-HE-03_002_aug_0.jpg,3
Kather_texture_2016_augmented\7AA6_CRC-Prim-HE-03_002_aug_1.jpg,3
Kather_texture_2016_augmented\7AA6_CRC-Prim-HE-03_002_aug_2.jpg,3
Kather_texture_2016_augmented\7AA6_CRC-Prim-HE-03_002_aug_3.jpg,3
Kather_texture_2016_augmented\7AA6_CRC-Prim-HE-03_002_aug_4.jpg,3
Kather_texture_2016_image_tiles_5000\03_COMPLEX\16B5F_CRC-Prim-HE-05_002a.tif_Row_901_Col_301.tif,3
Kather_texture_2016_augmented\16B5F_CRC-Prim-HE-05_002a_aug_0.jpg,3
Kather_texture_2016_augmented\16B5F_CRC-Prim-HE-05_002a_aug_1.jpg,3
Kather_texture_2016_augmented\16B5F_CRC-Prim-HE-05_002a_aug_2.jpg,3
Kather_texture_2016_augmented\16B5F_CRC-Prim-HE-05_002a_aug_3.jpg,3
Kather_texture_2016_augmented\16B5F_CRC-Prim-HE-05_002a_aug_4.jpg,3
Kather_texture_2016_image_tiles_5000\06_MUCOSA\24D5_CRC-Prim-HE-05.tif_Row_1351_Col_1351.tif,6
Kather_texture_2016_augmented\24D5_CRC-Prim-HE-05_aug_0.jpg,6
Kather_texture_2016_augmented\24D5_CRC-Prim-HE-05_aug_1.jpg,6
Kather_texture_2016_augmented\24D5_CRC-Prim-HE-05_aug_2.jpg,6
Kather_texture_2016_augmented\24D5_CRC-Prim-HE-05_aug_3.jpg,6
Kather_texture_2016_augmented\24D5_CRC-Prim-HE-05_aug_4.jpg,6
Kather_texture_2016_image_tiles_5000\03_COMPLEX\1C09_CRC-Prim-HE-01_035.tif_Row_151_Col_1201.tif,3
Kather_texture_2016_augmented\1C09_CRC-Prim-HE-01_035_aug_0.jpg,3
Kather_texture_2016_augmented\1C09_CRC-Prim-HE-01_035_aug_1.jpg,3
Kather_texture_2016_augmented\1C09_CRC-Prim-HE-01_035_aug_2.jpg,3
Kather_texture_2016_augmented\1C09_CRC-Prim-HE-01_035_aug_3.jpg,3
Kather_texture_2016_augmented\1C09_CRC-Prim-HE-01_035_aug_4.jpg,3
Kather_texture_2016_image_tiles_5000\08_EMPTY\111BB_CRC-Prim-HE-06_005.tif_Row_3001_Col_6451.tif,8
Kather_texture_2016_augmented\111BB_CRC-Prim-HE-06_005_aug_0.jpg,8
Kather_texture_2016_augmented\111BB_CRC-Prim-HE-06_005_aug_1.jpg,8
Kather_texture_2016_augmented\111BB_CRC-Prim-HE-06_005_aug_2.jpg,8
Kather_texture_2016_augmented\111BB_CRC-Prim-HE-06_005_aug_3.jpg,8
Kather_texture_2016_augmented\111BB_CRC-Prim-HE-06_005_aug_4.jpg,8
Kather_texture_2016_image_tiles_5000\05_DEBRIS\8287_CRC-Prim-HE-03_024.tif_Row_301_Col_301.tif,5
Kather_texture_2016_augmented\8287_CRC-Prim-HE-03_024_aug_0.jpg,5
Kather_texture_2016_augmented\8287_CRC-Prim-HE-03_024_aug_1.jpg,5
Kather_texture_2016_augmented\8287_CRC-Prim-HE-03_024_aug_2.jpg,5
Kather_texture_2016_augmented\8287_CRC-Prim-HE-03_024_aug_3.jpg,5
Kather_texture_2016_augmented\8287_CRC-Prim-HE-03_024_aug_4.jpg,5
Kather_texture_2016_image_tiles_5000\06_MUCOSA\16A51_CRC-Prim-HE-03_006.tif_Row_1501_Col_1501.tif,6
Kather_texture_2016_augmented\16A51_CRC-Prim-HE-03_006_aug_0.jpg,6
Kather_texture_2016_augmented\16A51_CRC-Prim-HE-03_006_aug_1.jpg,6
Kather_texture_2016_augmented\16A51_CRC-Prim-HE-03_006_aug_2.jpg,6
Kather_texture_2016_augmented\16A51_CRC-Prim-HE-03_006_aug_3.jpg,6
Kather_texture_2016_augmented\16A51_CRC-Prim-HE-03_006_aug_4.jpg,6
Kather_texture_2016_image_tiles_5000\03_COMPLEX\17BB_CRC-Prim-HE-06_030.tif_Row_1_Col_451.tif,3
Kather_texture_2016_augmented\17BB_CRC-Prim-HE-06_030_aug_0.jpg,3
Kather_texture_2016_augmented\17BB_CRC-Prim-HE-06_030_aug_1.jpg,3
Kather_texture_2016_augmented\17BB_CRC-Prim-HE-06_030_aug_2.jpg,3
Kather_texture_2016_augmented\17BB_CRC-Prim-HE-06_030_aug_3.jpg,3
Kather_texture_2016_augmented\17BB_CRC-Prim-HE-06_030_aug_4.jpg,3
Kather_texture_2016_image_tiles_5000\05_DEBRIS\11A70_CRC-Prim-HE-08_024.tif_Row_1_Col_151.tif,5
Kather_texture_2016_augmented\11A70_CRC-Prim-HE-08_024_aug_0.jpg,5
Kather_texture_2016_augmented\11A70_CRC-Prim-HE-08_024_aug_1.jpg,5
Kather_texture_2016_augmented\11A70_CRC-Prim-HE-08_024_aug_2.jpg,5
Kather_texture_2016_augmented\11A70_CRC-Prim-HE-08_024_aug_3.jpg,5
Kather_texture_2016_augmented\11A70_CRC-Prim-HE-08_024_aug_4.jpg,5
Kather_texture_2016_image_tiles_5000\06_MUCOSA\23AD_CRC-Prim-HE-06_032.tif_Row_1351_Col_301.tif,6
Kather_texture_2016_augmented\23AD_CRC-Prim-HE-06_032_aug_0.jpg,6
Kather_texture_2016_augmented\23AD_CRC-Prim-HE-06_032_aug_1.jpg,6
Kather_texture_2016_augmented\23AD_CRC-Prim-HE-06_032_aug_2.jpg,6
Kather_texture_2016_augmented\23AD_CRC-Prim-HE-06_032_aug_3.jpg,6
Kather_texture_2016_augmented\23AD_CRC-Prim-HE-06_032_aug_4.jpg,6
Kather_texture_2016_image_tiles_5000\04_LYMPHO\5266_CRC-Prim-HE-02_copy.tif_Row_151_Col_601.tif,4
Kather_texture_2016_augmented\5266_CRC-Prim-HE-02_copy_aug_0.jpg,4
Kather_texture_2016_augmented\5266_CRC-Prim-HE-02_copy_aug_1.jpg,4
Kather_texture_2016_augmented\5266_CRC-Prim-HE-02_copy_aug_2.jpg,4
Kather_texture_2016_augmented\5266_CRC-Prim-HE-02_copy_aug_3.jpg,4
Kather_texture_2016_augmented\5266_CRC-Prim-HE-02_copy_aug_4.jpg,4
Kather_texture_2016_image_tiles_5000\02_STROMA\132BC_CRC-Prim-HE-05_009b.tif_Row_301_Col_1351.tif,2
Kather_texture_2016_augmented\132BC_CRC-Prim-HE-05_009b_aug_0.jpg,2
Kather_texture_2016_augmented\132BC_CRC-Prim-HE-05_009b_aug_1.jpg,2
Kather_texture_2016_augmented\132BC_CRC-Prim-HE-05_009b_aug_2.jpg,2
Kather_texture_2016_augmented\132BC_CRC-Prim-HE-05_009b_aug_3.jpg,2
Kather_texture_2016_augmented\132BC_CRC-Prim-HE-05_009b_aug_4.jpg,2
Kather_texture_2016_image_tiles_5000\06_MUCOSA\13734_CRC-Prim-HE-05.tif_Row_451_Col_301.tif,6
Kather_texture_2016_augmented\13734_CRC-Prim-HE-05_aug_0.jpg,6
Kather_texture_2016_augmented\13734_CRC-Prim-HE-05_aug_1.jpg,6
Kather_texture_2016_augmented\13734_CRC-Prim-HE-05_aug_2.jpg,6
Kather_texture_2016_augmented\13734_CRC-Prim-HE-05_aug_3.jpg,6
Kather_texture_2016_augmented\13734_CRC-Prim-HE-05_aug_4.jpg,6
Kather_texture_2016_image_tiles_5000\07_ADIPOSE\16E90_CRC-Prim-HE-10_020.tif_Row_1_Col_1801.tif,7
Kather_texture_2016_augmented\16E90_CRC-Prim-HE-10_020_aug_0.jpg,7
Kather_texture_2016_augmented\16E90_CRC-Prim-HE-10_020_aug_1.jpg,7
Kather_texture_2016_augmented\16E90_CRC-Prim-HE-10_020_aug_2.jpg,7
Kather_texture_2016_augmented\16E90_CRC-Prim-HE-10_020_aug_3.jpg,7
Kather_texture_2016_augmented\16E90_CRC-Prim-HE-10_020_aug_4.jpg,7
Kather_texture_2016_image_tiles_5000\08_EMPTY\1474B_CRC-Prim-HE-06_005.tif_Row_4951_Col_3451.tif,8
Kather_texture_2016_augmented\1474B_CRC-Prim-HE-06_005_aug_0.jpg,8
Kather_texture_2016_augmented\1474B_CRC-Prim-HE-06_005_aug_1.jpg,8
Kather_texture_2016_augmented\1474B_CRC-Prim-HE-06_005_aug_2.jpg,8
Kather_texture_2016_augmented\1474B_CRC-Prim-HE-06_005_aug_3.jpg,8
Kather_texture_2016_augmented\1474B_CRC-Prim-HE-06_005_aug_4.jpg,8
Kather_texture_2016_image_tiles_5000\07_ADIPOSE\136CA_CRC-Prim-HE-03_012.tif_Row_3001_Col_1201.tif,7
Kather_texture_2016_augmented\136CA_CRC-Prim-HE-03_012_aug_0.jpg,7
Kather_texture_2016_augmented\136CA_CRC-Prim-HE-03_012_aug_1.jpg,7
Kather_texture_2016_augmented\136CA_CRC-Prim-HE-03_012_aug_2.jpg,7
Kather_texture_2016_augmented\136CA_CRC-Prim-HE-03_012_aug_3.jpg,7
Kather_texture_2016_augmented\136CA_CRC-Prim-HE-03_012_aug_4.jpg,7
Kather_texture_2016_image_tiles_5000\07_ADIPOSE\10D76_CRC-Prim-HE-04_036.tif_Row_751_Col_1051.tif,7
Kather_texture_2016_augmented\10D76_CRC-Prim-HE-04_036_aug_0.jpg,7
Kather_texture_2016_augmented\10D76_CRC-Prim-HE-04_036_aug_1.jpg,7
Kather_texture_2016_augmented\10D76_CRC-Prim-HE-04_036_aug_2.jpg,7
Kather_texture_2016_augmented\10D76_CRC-Prim-HE-04_036_aug_3.jpg,7
Kather_texture_2016_augmented\10D76_CRC-Prim-HE-04_036_aug_4.jpg,7
Kather_texture_2016_image_tiles_5000\06_MUCOSA\1061_CRC-Prim-HE-09_001.tif_Row_1651_Col_1051.tif,6
Kather_texture_2016_augmented\1061_CRC-Prim-HE-09_001_aug_0.jpg,6
Kather_texture_2016_augmented\1061_CRC-Prim-HE-09_001_aug_1.jpg,6
Kather_texture_2016_augmented\1061_CRC-Prim-HE-09_001_aug_2.jpg,6
Kather_texture_2016_augmented\1061_CRC-Prim-HE-09_001_aug_3.jpg,6
Kather_texture_2016_augmented\1061_CRC-Prim-HE-09_001_aug_4.jpg,6
Kather_texture_2016_image_tiles_5000\05_DEBRIS\852_CRC-Prim-HE-04_001.tif_Row_1_Col_451.tif,5
Kather_texture_2016_augmented\852_CRC-Prim-HE-04_001_aug_0.jpg,5
Kather_texture_2016_augmented\852_CRC-Prim-HE-04_001_aug_1.jpg,5
Kather_texture_2016_augmented\852_CRC-Prim-HE-04_001_aug_2.jpg,5
Kather_texture_2016_augmented\852_CRC-Prim-HE-04_001_aug_3.jpg,5
Kather_texture_2016_augmented\852_CRC-Prim-HE-04_001_aug_4.jpg,5
Kather_texture_2016_image_tiles_5000\02_STROMA\136D1_CRC-Prim-HE-03.tif_Row_301_Col_1951.tif,2
Kather_texture_2016_augmented\136D1_CRC-Prim-HE-03_aug_0.jpg,2
Kather_texture_2016_augmented\136D1_CRC-Prim-HE-03_aug_1.jpg,2
Kather_texture_2016_augmented\136D1_CRC-Prim-HE-03_aug_2.jpg,2
Kather_texture_2016_augmented\136D1_CRC-Prim-HE-03_aug_3.jpg,2
Kather_texture_2016_augmented\136D1_CRC-Prim-HE-03_aug_4.jpg,2
Kather_texture_2016_image_tiles_5000\03_COMPLEX\77F2_CRC-Prim-HE-05_012.tif_Row_1_Col_601.tif,3
Kather_texture_2016_augmented\77F2_CRC-Prim-HE-05_012_aug_0.jpg,3
Kather_texture_2016_augmented\77F2_CRC-Prim-HE-05_012_aug_1.jpg,3
Kather_texture_2016_augmented\77F2_CRC-Prim-HE-05_012_aug_2.jpg,3
Kather_texture_2016_augmented\77F2_CRC-Prim-HE-05_012_aug_3.jpg,3
Kather_texture_2016_augmented\77F2_CRC-Prim-HE-05_012_aug_4.jpg,3
Kather_texture_2016_image_tiles_5000\05_DEBRIS\6DDC_CRC-Prim-HE-04_002.tif_Row_1_Col_1501.tif,5
Kather_texture_2016_augmented\6DDC_CRC-Prim-HE-04_002_aug_0.jpg,5
Kather_texture_2016_augmented\6DDC_CRC-Prim-HE-04_002_aug_1.jpg,5
Kather_texture_2016_augmented\6DDC_CRC-Prim-HE-04_002_aug_2.jpg,5
Kather_texture_2016_augmented\6DDC_CRC-Prim-HE-04_002_aug_3.jpg,5
Kather_texture_2016_augmented\6DDC_CRC-Prim-HE-04_002_aug_4.jpg,5
Kather_texture_2016_image_tiles_5000\02_STROMA\112F0_CRC-Prim-HE-01_050.tif_Row_901_Col_301.tif,2
Kather_texture_2016_augmented\112F0_CRC-Prim-HE-01_050_aug_0.jpg,2
Kather_texture_2016_augmented\112F0_CRC-Prim-HE-01_050_aug_1.jpg,2
Kather_texture_2016_augmented\112F0_CRC-Prim-HE-01_050_aug_2.jpg,2
Kather_texture_2016_augmented\112F0_CRC-Prim-HE-01_050_aug_3.jpg,2
Kather_texture_2016_augmented\112F0_CRC-Prim-HE-01_050_aug_4.jpg,2
Kather_texture_2016_image_tiles_5000\02_STROMA\10352_CRC-Prim-HE-09_023.tif_Row_1_Col_1501.tif,2
Kather_texture_2016_augmented\10352_CRC-Prim-HE-09_023_aug_0.jpg,2
Kather_texture_2016_augmented\10352_CRC-Prim-HE-09_023_aug_1.jpg,2
Kather_texture_2016_augmented\10352_CRC-Prim-HE-09_023_aug_2.jpg,2
Kather_texture_2016_augmented\10352_CRC-Prim-HE-09_023_aug_3.jpg,2
Kather_texture_2016_augmented\10352_CRC-Prim-HE-09_023_aug_4.jpg,2
Kather_texture_2016_image_tiles_5000\06_MUCOSA\11684_CRC-Prim-HE-03_006.tif_Row_1501_Col_1201.tif,6
Kather_texture_2016_augmented\11684_CRC-Prim-HE-03_006_aug_0.jpg,6
Kather_texture_2016_augmented\11684_CRC-Prim-HE-03_006_aug_1.jpg,6
Kather_texture_2016_augmented\11684_CRC-Prim-HE-03_006_aug_2.jpg,6
Kather_texture_2016_augmented\11684_CRC-Prim-HE-03_006_aug_3.jpg,6
Kather_texture_2016_augmented\11684_CRC-Prim-HE-03_006_aug_4.jpg,6
Kather_texture_2016_image_tiles_5000\02_STROMA\12777_CRC-Prim-HE-03_030.tif_Row_151_Col_451.tif,2
Kather_texture_2016_augmented\12777_CRC-Prim-HE-03_030_aug_0.jpg,2
Kather_texture_2016_augmented\12777_CRC-Prim-HE-03_030_aug_1.jpg,2
Kather_texture_2016_augmented\12777_CRC-Prim-HE-03_030_aug_2.jpg,2
Kather_texture_2016_augmented\12777_CRC-Prim-HE-03_030_aug_3.jpg,2
Kather_texture_2016_augmented\12777_CRC-Prim-HE-03_030_aug_4.jpg,2
Kather_texture_2016_image_tiles_5000\01_TUMOR\814D_CRC-Prim-HE-09_014.tif_Row_301_Col_301.tif,1
Kather_texture_2016_augmented\814D_CRC-Prim-HE-09_014_aug_0.jpg,1
Kather_texture_2016_augmented\814D_CRC-Prim-HE-09_014_aug_1.jpg,1
Kather_texture_2016_augmented\814D_CRC-Prim-HE-09_014_aug_2.jpg,1
Kather_texture_2016_augmented\814D_CRC-Prim-HE-09_014_aug_3.jpg,1
Kather_texture_2016_augmented\814D_CRC-Prim-HE-09_014_aug_4.jpg,1
Kather_texture_2016_image_tiles_5000\07_ADIPOSE\1502D_CRC-Prim-HE-07.tif_Row_1_Col_3751.tif,7
Kather_texture_2016_augmented\1502D_CRC-Prim-HE-07_aug_0.jpg,7
Kather_texture_2016_augmented\1502D_CRC-Prim-HE-07_aug_1.jpg,7
Kather_texture_2016_augmented\1502D_CRC-Prim-HE-07_aug_2.jpg,7
Kather_texture_2016_augmented\1502D_CRC-Prim-HE-07_aug_3.jpg,7
Kather_texture_2016_augmented\1502D_CRC-Prim-HE-07_aug_4.jpg,7
Kather_texture_2016_image_tiles_5000\03_COMPLEX\11219_CRC-Prim-HE-06_024.tif_Row_1_Col_151.tif,3
Kather_texture_2016_augmented\11219_CRC-Prim-HE-06_024_aug_0.jpg,3
Kather_texture_2016_augmented\11219_CRC-Prim-HE-06_024_aug_1.jpg,3
Kather_texture_2016_augmented\11219_CRC-Prim-HE-06_024_aug_2.jpg,3
Kather_texture_2016_augmented\11219_CRC-Prim-HE-06_024_aug_3.jpg,3
Kather_texture_2016_augmented\11219_CRC-Prim-HE-06_024_aug_4.jpg,3
Kather_texture_2016_image_tiles_5000\03_COMPLEX\13C01_CRC-Prim-HE-09_016.tif_Row_301_Col_301.tif,3
Kather_texture_2016_augmented\13C01_CRC-Prim-HE-09_016_aug_0.jpg,3
Kather_texture_2016_augmented\13C01_CRC-Prim-HE-09_016_aug_1.jpg,3
Kather_texture_2016_augmented\13C01_CRC-Prim-HE-09_016_aug_2.jpg,3
Kather_texture_2016_augmented\13C01_CRC-Prim-HE-09_016_aug_3.jpg,3
Kather_texture_2016_augmented\13C01_CRC-Prim-HE-09_016_aug_4.jpg,3
Kather_texture_2016_image_tiles_5000\01_TUMOR\48DC_CRC-Prim-HE-02_024.tif_Row_1_Col_151.tif,1
Kather_texture_2016_augmented\48DC_CRC-Prim-HE-02_024_aug_0.jpg,1
Kather_texture_2016_augmented\48DC_CRC-Prim-HE-02_024_aug_1.jpg,1
Kather_texture_2016_augmented\48DC_CRC-Prim-HE-02_024_aug_2.jpg,1
Kather_texture_2016_augmented\48DC_CRC-Prim-HE-02_024_aug_3.jpg,1
Kather_texture_2016_augmented\48DC_CRC-Prim-HE-02_024_aug_4.jpg,1
Kather_texture_2016_image_tiles_5000\01_TUMOR\7E14_CRC-Prim-HE-04_025.tif_Row_451_Col_1.tif,1
Kather_texture_2016_augmented\7E14_CRC-Prim-HE-04_025_aug_0.jpg,1
Kather_texture_2016_augmented\7E14_CRC-Prim-HE-04_025_aug_1.jpg,1
Kather_texture_2016_augmented\7E14_CRC-Prim-HE-04_025_aug_2.jpg,1
Kather_texture_2016_augmented\7E14_CRC-Prim-HE-04_025_aug_3.jpg,1
Kather_texture_2016_augmented\7E14_CRC-Prim-HE-04_025_aug_4.jpg,1
Kather_texture_2016_image_tiles_5000\01_TUMOR\2816_CRC-Prim-HE-10_001.tif_Row_301_Col_1.tif,1
Kather_texture_2016_augmented\2816_CRC-Prim-HE-10_001_aug_0.jpg,1
Kather_texture_2016_augmented\2816_CRC-Prim-HE-10_001_aug_1.jpg,1
Kather_texture_2016_augmented\2816_CRC-Prim-HE-10_001_aug_2.jpg,1
Kather_texture_2016_augmented\2816_CRC-Prim-HE-10_001_aug_3.jpg,1
Kather_texture_2016_augmented\2816_CRC-Prim-HE-10_001_aug_4.jpg,1
Kather_texture_2016_image_tiles_5000\01_TUMOR\1055E_CRC-Prim-HE-01_027.tif_Row_151_Col_301.tif,1
Kather_texture_2016_augmented\1055E_CRC-Prim-HE-01_027_aug_0.jpg,1
Kather_texture_2016_augmented\1055E_CRC-Prim-HE-01_027_aug_1.jpg,1
Kather_texture_2016_augmented\1055E_CRC-Prim-HE-01_027_aug_2.jpg,1
Kather_texture_2016_augmented\1055E_CRC-Prim-HE-01_027_aug_3.jpg,1
Kather_texture_2016_augmented\1055E_CRC-Prim-HE-01_027_aug_4.jpg,1
Kather_texture_2016_image_tiles_5000\02_STROMA\10F3A_CRC-Prim-HE-04.tif_Row_1501_Col_1201.tif,2
Kather_texture_2016_augmented\10F3A_CRC-Prim-HE-04_aug_0.jpg,2
Kather_texture_2016_augmented\10F3A_CRC-Prim-HE-04_aug_1.jpg,2
Kather_texture_2016_augmented\10F3A_CRC-Prim-HE-04_aug_2.jpg,2
Kather_texture_2016_augmented\10F3A_CRC-Prim-HE-04_aug_3.jpg,2
Kather_texture_2016_augmented\10F3A_CRC-Prim-HE-04_aug_4.jpg,2
Kather_texture_2016_image_tiles_5000\06_MUCOSA\15147_CRC-Prim-HE-05.tif_Row_1201_Col_1051.tif,6
Kather_texture_2016_augmented\15147_CRC-Prim-HE-05_aug_0.jpg,6
Kather_texture_2016_augmented\15147_CRC-Prim-HE-05_aug_1.jpg,6
Kather_texture_2016_augmented\15147_CRC-Prim-HE-05_aug_2.jpg,6
Kather_texture_2016_augmented\15147_CRC-Prim-HE-05_aug_3.jpg,6
Kather_texture_2016_augmented\15147_CRC-Prim-HE-05_aug_4.jpg,6
Kather_texture_2016_image_tiles_5000\06_MUCOSA\147CD_CRC-Prim-HE-08_008.tif_Row_1201_Col_451.tif,6
Kather_texture_2016_augmented\147CD_CRC-Prim-HE-08_008_aug_0.jpg,6
Kather_texture_2016_augmented\147CD_CRC-Prim-HE-08_008_aug_1.jpg,6
Kather_texture_2016_augmented\147CD_CRC-Prim-HE-08_008_aug_2.jpg,6
Kather_texture_2016_augmented\147CD_CRC-Prim-HE-08_008_aug_3.jpg,6
Kather_texture_2016_augmented\147CD_CRC-Prim-HE-08_008_aug_4.jpg,6
Kather_texture_2016_image_tiles_5000\07_ADIPOSE\1212B_CRC-Prim-HE-10_020.tif_Row_1_Col_2851.tif,7
Kather_texture_2016_augmented\1212B_CRC-Prim-HE-10_020_aug_0.jpg,7
Kather_texture_2016_augmented\1212B_CRC-Prim-HE-10_020_aug_1.jpg,7
Kather_texture_2016_augmented\1212B_CRC-Prim-HE-10_020_aug_2.jpg,7
Kather_texture_2016_augmented\1212B_CRC-Prim-HE-10_020_aug_3.jpg,7
Kather_texture_2016_augmented\1212B_CRC-Prim-HE-10_020_aug_4.jpg,7
Kather_texture_2016_image_tiles_5000\03_COMPLEX\11191_CRC-Prim-HE-05_002a.tif_Row_151_Col_301.tif,3
Kather_texture_2016_augmented\11191_CRC-Prim-HE-05_002a_aug_0.jpg,3
Kather_texture_2016_augmented\11191_CRC-Prim-HE-05_002a_aug_1.jpg,3
Kather_texture_2016_augmented\11191_CRC-Prim-HE-05_002a_aug_2.jpg,3
Kather_texture_2016_augmented\11191_CRC-Prim-HE-05_002a_aug_3.jpg,3
Kather_texture_2016_augmented\11191_CRC-Prim-HE-05_002a_aug_4.jpg,3
Kather_texture_2016_image_tiles_5000\01_TUMOR\4E0F_CRC-Prim-HE-01_039.tif_Row_1_Col_901.tif,1
Kather_texture_2016_augmented\4E0F_CRC-Prim-HE-01_039_aug_0.jpg,1
Kather_texture_2016_augmented\4E0F_CRC-Prim-HE-01_039_aug_1.jpg,1
Kather_texture_2016_augmented\4E0F_CRC-Prim-HE-01_039_aug_2.jpg,1
Kather_texture_2016_augmented\4E0F_CRC-Prim-HE-01_039_aug_3.jpg,1
Kather_texture_2016_augmented\4E0F_CRC-Prim-HE-01_039_aug_4.jpg,1
Kather_texture_2016_image_tiles_5000\04_LYMPHO\1E7_CRC-Prim-HE-01_006b.tif_Row_151_Col_151.tif,4
Kather_texture_2016_augmented\1E7_CRC-Prim-HE-01_006b_aug_0.jpg,4
Kather_texture_2016_augmented\1E7_CRC-Prim-HE-01_006b_aug_1.jpg,4
Kather_texture_2016_augmented\1E7_CRC-Prim-HE-01_006b_aug_2.jpg,4
Kather_texture_2016_augmented\1E7_CRC-Prim-HE-01_006b_aug_3.jpg,4
Kather_texture_2016_augmented\1E7_CRC-Prim-HE-01_006b_aug_4.jpg,4
Kather_texture_2016_image_tiles_5000\03_COMPLEX\48B9_CRC-Prim-HE-10_003.tif_Row_301_Col_451.tif,3
Kather_texture_2016_augmented\48B9_CRC-Prim-HE-10_003_aug_0.jpg,3
Kather_texture_2016_augmented\48B9_CRC-Prim-HE-10_003_aug_1.jpg,3
Kather_texture_2016_augmented\48B9_CRC-Prim-HE-10_003_aug_2.jpg,3
Kather_texture_2016_augmented\48B9_CRC-Prim-HE-10_003_aug_3.jpg,3
Kather_texture_2016_augmented\48B9_CRC-Prim-HE-10_003_aug_4.jpg,3
Kather_texture_2016_image_tiles_5000\01_TUMOR\3527_CRC-Prim-HE-06_023.tif_Row_1_Col_1.tif,1
Kather_texture_2016_augmented\3527_CRC-Prim-HE-06_023_aug_0.jpg,1
Kather_texture_2016_augmented\3527_CRC-Prim-HE-06_023_aug_1.jpg,1
Kather_texture_2016_augmented\3527_CRC-Prim-HE-06_023_aug_2.jpg,1
Kather_texture_2016_augmented\3527_CRC-Prim-HE-06_023_aug_3.jpg,1
Kather_texture_2016_augmented\3527_CRC-Prim-HE-06_023_aug_4.jpg,1
Kather_texture_2016_image_tiles_5000\07_ADIPOSE\16EC4_CRC-Prim-HE-07.tif_Row_1201_Col_4201.tif,7
Kather_texture_2016_augmented\16EC4_CRC-Prim-HE-07_aug_0.jpg,7
Kather_texture_2016_augmented\16EC4_CRC-Prim-HE-07_aug_1.jpg,7
Kather_texture_2016_augmented\16EC4_CRC-Prim-HE-07_aug_2.jpg,7
Kather_texture_2016_augmented\16EC4_CRC-Prim-HE-07_aug_3.jpg,7
Kather_texture_2016_augmented\16EC4_CRC-Prim-HE-07_aug_4.jpg,7
Kather_texture_2016_image_tiles_5000\08_EMPTY\13D47_CRC-Prim-HE-06_005.tif_Row_2401_Col_5101.tif,8
Kather_texture_2016_augmented\13D47_CRC-Prim-HE-06_005_aug_0.jpg,8
Kather_texture_2016_augmented\13D47_CRC-Prim-HE-06_005_aug_1.jpg,8
Kather_texture_2016_augmented\13D47_CRC-Prim-HE-06_005_aug_2.jpg,8
Kather_texture_2016_augmented\13D47_CRC-Prim-HE-06_005_aug_3.jpg,8
Kather_texture_2016_augmented\13D47_CRC-Prim-HE-06_005_aug_4.jpg,8
Kather_texture_2016_image_tiles_5000\03_COMPLEX\453C_CRC-Prim-HE-07_017.tif_Row_151_Col_601.tif,3
Kather_texture_2016_augmented\453C_CRC-Prim-HE-07_017_aug_0.jpg,3
